production_companies_id,name
3386,ISL Film
3387,InterCom
3390,Vienna Film Financing Fund
10272,Starhaus Filmproduktion
3384,Halt Productions
2649,New Real Films
3398,FNM Films
3399,Harvey Bernhard Productions
3395,Matila Röhr Productions Oy
3397,Tommy
3400,Chanticleer Films
3401,Fox West Pictures
3402,New Line Television
3404,Golden Sun Films
3406,Ningxia Film Studio
3403,The CKK Corporation
5935,Trimark
3409,Korsala Productions
3411,woestijnvis
8803,Production Partners
3413,Selected Pictures
3416,Sombrero Films
78891,Sombrero Productions
43995,Nancy Enterprises Inc. (I)
84887,Kurahara Productions
84888,Gakken Co. Ltd.
9971,Castafiore Films
65503,Agrupación de Cine 001 AIE
7270,Opus Pictures
21374,Dummy Productions LLC
21375,Quadrant Entertainment
15165,Centar Film
20357,For Sale Productions (Muse)
10544,Castilla Cooperativa Cinematográfica
13744,America-International Pictures (AIP)
27927,Towa Productions
30983,Agav Films
39718,Agav Hafakot
7947,"Moving Pictures, DPI"
87390,Gross Entertainment
9342,Central Partnership
20139,Independent Moving Productions Inc. (IMPinc.)
12423,Sputnik Productions
12424,TV Man Union
47557,"Lawrence Turman Films, Inc."
3421,Kamikaze
35480,Walrus & Associates
3425,Burrundi Productions
3426,The Australian Children s Television Foundation
3427,Ambience Entertainment
3428,Parklane Pictures Inc.
3430,Saltmill
5309,Forgan-Smith Entertainment
3995,Stephanie Germain Productions
6530,Lifetime Television
57801,Limelight
52698,Revel Entertainment
52699,Camera 40 Productions
94356,Phantom Planet Films
94357,Karza Productions Inc
94358,Night Skies Productions LLC
3433,DMS Films Limited
3435,Calder Road Film
14185,Canadian Film Centre (CFC)
64574,"Feature Film Project, The"
12551,Screen Gems Television
3437,TE Encore Films
3441,Lamitas
3442,Samarkand
3443,Zulu Dawn NV
3438,Melee Entertainment
3439,Next Day Air Productions
3440,Secret Society Films
3444,A Bad Way Ltd
3446,Little Wing Films
4718,Naya Films S.A.
48698,National Aeronautics and Space Administration (NASA)
54935,Lockheed Martin
65564,NOVA/WGBH Boston
71543,ITV Productions
22477,Zootrope Films
6408,International Traders
52598,Golden Horn Films
4065,Wild Street Pictures
3450,InterPositive Media
5187,Lee Lee Films
48116,Antena 3 Films / Cangrejo Films
3812,It s a Laugh Productions
20356,Millar Gough Ink
3617,Shinkai Makoto
8476,Lakeside Productions
4736,Ardent Films
3458,Clover Productions
11916,Sid & Marty Krofft Pictures
3459,Serenade Films
63714,Nick Stagliano
1712,Odessa Films
25052,Saga Pictures
25053,Jones Film
25054,NTTS Productions Ltd.
16836,Venus Productions
8825,Lucille Ball Productions
3460,Blue Eyes Fiction
3461,Senka DOOEL Film Production
84803,Aviacsa
84804,Cinevista
3545,Big Screen Entertainment Group
84422,Double Down Entertainment
3521,First Independent Pictures
4302,Dog Pond Productions
33798,Focus Productions Inc.
33799,Carros Pictures
22622,Consejo Nacional para la Cultura y las Artes (CONACULTA)
13358,Pin Hole Productions LLC
11572,CITY-TV
53186,Government of British Columbia Film Incentive BC Program
56811,Magus Productions
56812,Rotecon B.V.
70969,Mainline Pictures
17067,CineTel Pictures
17068,MG Entertainment
48699,Lockheed Martin Corporation
39657,New Line Home Entertainment
3469,Big Blast Productions
4369,Legacy Filmworks
6790,Discovery Channel
7227,ProSieben Television
48144,ST Renegades
3471,AV Pictures
12536,Kurtzman/Orci
6215,Bolex Brothers
6216,Lumen Films
6217,Tara
44485,JRS Productions
16736,Sequoin Films
3473,William Goetz Productions
68257,World Premiere Entertainment
68258,Tule River Films
34877,Peter Thomas Productions
8926,Hoot Productions LLC
13660,Cinema City
37449,Winston
5890,Black Monday Film Services
22745,Jerry Lewis Enterprises
3481,Sai Enterprise
26819,Sebor
13306,Gouvernement du Québec
24721,Satch-Mo
25063,Program de Credits of Impuc
10224,Museum Canada Productions
3489,Jambox
11431,DCG Plus
3654,KM Culture Co.
3655,REALise
21085,"Ministry of Film, The"
21086,General Media Entertainment
33131,Libra Productions Inc.
1132,Intercontinental
4664,Jensen Farley Pictures
15566,Heat GBR
25886,Outpost Studios
36175,3 Ring Circus Films
36176,Concrete Pictures
40988,Co Production
6137,Ruddy Morgan Productions
7172,Graymark Productions
6748,Goalpost Pictures
14372,FN Crazy Film LLC
6887,Ominous Productions
68959,Decoys Production
68960,Alian Girls Films
7312,Carousel Productions (II)
12201,Pathé-America Distributing Company
16274,Thomas Coleman and Michael Rosenblatt Productions
16275,Film Development Fund
23375,Coattails Entertainment
3494,Cookout Productions
6429,Castle Hill Productions
20716,VTC
5277,Glass Key
5278,Wildcard Productions
8037,Hub Ho Hin Films
9281,Tai Entertainment
5843,Renegade Pictures
3041,Gainax
5511,SEGA
21503,Project Eva
21504,Star Child Recording
49625,The Reuben H. Fleet Space Theater & Science Center
49626,Les Productions de la Géode
11018,Penta Pictures
68062,Pentamerica
3497,Corporation Image M & M
3499,Societe Radio Cinema
10999,Twentieth Century Fox Home Entertainment
45636,David Evans Pictures
17069,Larco Productions
8968,ABC Video Enterprises
58136,Hangman Film Company
13993,Meadway-Claude Productions Company
14154,Essex Productions
4389,Theodora Productions
14918,Sven Persson Films
20811,Now Films
5565,Adam Productions
17388,July August Productions
62257,One-Tu-Three Productions Inc.
62258,Chicaray Films
23487,Studio Hamburg International Production (SHIP)
11366,Str8jacket Creations
11367,4DH Films
11368,Perfume Films
3502,Alquimia Cinema
3503,Arcane Pictures
13742,General Film Corporation
71486,Atlantic Film Productions
3788,Gigantic Pictures
3789,Plainview Pictures
15601,Moonstar Enterainment
26192,Chestnut Hill Productions
56492,Stewart and Wall Entertainment
3646,Tin Pan Films
5993,Curb Entertainment
52648,Paddy Wagon Productions
7091,Access Motion Pictures
21320,Byron A. Martin Productions
5229,Bryan Foy Productions
58225,Studio Filmowe Zebra
7301,Elixir Films
46317,Barracuda Films
10720,City Films
49219,Y & M Productions
23967,Derio
54515,Sly Dog Films
3510,Summertime Films
3511,Her Best Move LLC
4045,Cinegram
19892,Strada Films
36650,Iron Film
49867,Gettin It The Movie LLC
49868,Second Slate Films
2738,Lithuanian Film Studio
54063,Dragon Cine Venture Image Entertainment
89521,Can I Watch
89522,Islet
89523,KPVI
61307,Kibble Productions
19950,Slipstream
5494,Zero Sum Productions
6789,Mulmur Feed Company
10568,Pennebaker Productions
14069,Hope Enterprises
89807,Wong Jing s Workshop Ltd.
1841,Percept Picture Company
3522,T-Series
36112,Rebecca Productions
36113,Zupnik-Curtis Enterprises
4402,Euterpe
7698,National General Pictures
19691,Exclusive Productions Inc.
14807,James Roosevelt Productions
3583,Cardinal Pictures
3520,Tube Pictures
37065,Bojon Films Company Ltd.
77413,Santa Fe Productions (I)
14317,Republic Pictures (I)
9233,Woolner Brothers Pictures Inc.
89603,Teen Life Productions
64890,Slingshot Productions
83663,MySpace
5633,One Hundred Years of Film Company
5117,Bad Monkey Productions
27259,Hill s Production Services
26085,Silverstein / Barder Company
3524,Studio Pavla Lungina
3525,Skreba Films
44283,"Bo Ho Films Co., Ltd."
71988,Hong Kong Film Directors Guild
35265,Julian Wintle/Leslie Parkyn Productions
68097,Bonnie Timmermann Productions
79894,Integrated Films
82943,Jeffrey Pictures Corp.
3527,Green Hat Films
12235,IFP Westcoast Erste
16105,Dakota Films
7885,Mei Ah Entertainment
6949,Mandarin Films Distribution Co
7767,Shortcom
22764,CALT Productions
22767,Solo Moi
22768,Kenavo
12527,Pendragon Pictures
3529,Studio Nue
3530,Triangle Staff
5504,Kôkaku Kidôtai Seisaku Iinkai
20740,Merchant Ivory Productions
61194,Fragmighty
61195,Transom Films
61197,Valenti Entertainment
93605,D3C Productions Ltd.
33306,Nicolas Entertainment
3531,Existential Films
3535,Associated London Films
3536,Beam Entertainment
15979,Les Productions La Fête Inc.
43670,British American Entertainment
43671,Canadian Television (CTV)
43672,Cypress Films (I)
27085,Sheen Productions
37015,Ben-Ami/Leeds Productions
3541,Koninck Studios
67035,Kramer-Tornell Productions
37764,Sony BMG Feature Films
43790,Nitrate Films
3307,Ex Nihilo
3984,Entre Chien et Loup
6519,Agat Films & Cie
8303,StudioUrania
11920,Région Wallone
11924,Casa Kafka Pictures
12030,Ateliers de Baere
12031,Pôle Image de Liège
12032,Apulia Film Commission
12033,Regione Puglia
12035,Uni Étoile 5
29364,Pax Enterprises
4010,Caprino Filmcenter a/s
3543,Ninth Configuration
3552,Gerald Kargl
56975,Betsy s Wedding
56976,Martin Bregman Productions
18161,Condor Films
3554,Athanor
23483,Heart of Europe Prague K Productions
23484,Kominsk
3179,SVT
10561,Chretien
10562,Mancori
3556,Orbit Productions
3558,Ariola Productions. Inc.
3578,UGC Distribution
12196,Medienproduktion Prometheus Filmgesellschaft
12197,Portobello Studios
12198,Tightrope Pictures
5490,CBS Films
25646,Buena Vista International
3593,Brandenberg
10492,WNET Channel 13 New York
36821,USA Cable Network
36829,Attila Productions
36830,Michael R. Joyce Productions
18582,Bert I. Gordon Productions
3582,Jewell Enterprises Inc.
18135,Haworth Productions
8488,Ameran Films
30553,Artcam International
64295,In Film Praha
78160,Charlie s Bratislava
7626,Trigger Street
1636,Studio Hamburg International Production
59350,Alexander Sextus
8784,Valley 9000
19857,Sean Daniel Company
4006,Two Cities Films
83409,Noel Coward-Cineguild
4342,Bird and a Bear Entertainment
11051,Hallway Pictures
11052,Catch Productions
7069,Daly-Harris Productions
7070,Davis Entertainment Classics
7071,Sordid Lives LLC
5779,Comptoir Français du Film Production (CFFP)
7538,Brux International Pictures
16120,Prodif Ets.
16123,J.K. Films
7038,Quad Productions
3804,Shakespeare Film Company
66911,Banger Films
5821,BAC Films
69832,Paragon Films
34236,Mad Scientist Productions
14188,Conacite Uno
10795,CEI Incom
72460,Mayfair Productions Inc.
79699,Cinecitta Italiana Stabilimenti Cinematografici
79700,Compagnia Cinematografica Montoro (CCM)
46328,Lightyear Entertainment
18938,Eclectic Films
63188,Bulgarian National Television
64275,Bulgarian National Film Center
74742,Miramar Film
4344,Rootbeer Films
4345,Taurus 7 Film Corporation
3826,Graveyard Productions
63961,Pueblo Film Group
63962,Micro Fusion 2004-15
78108,Joseph Kaufmann Productions
7660,Canonigo Films
17953,Comedian Intl Enterprise Productions (C.I.E.)
1477,Franco London Films
5589,Continental Produzione
22191,Les Films du Loup
21627,Film London
22108,2am Films
3938,Blueline Films
13682,Fulvia Film
31793,Paris Hilton Entertainment
31794,Pledge This Holdings
22464,Luminous Processes
22465,Rising Storm Productions
3621,Sidonie
13122,Productora Filmica Real
131,Bender-Spink Inc.
64709,Lisberger Studios
12966,Perdido Productions
18674,Lung Cheung Company Limited
3879,Front Street Studios
63092,Lions Gate Enterntainment
5563,Koncern TV- og Filmproduktion
25220,New Danish Screen
3575,nu image films
10345,Active Entertainment
21858,Richmond Light Horse Productions
21859,Varius Entertainment Trading A.G.
14404,J.E.M. Productions
70472,Toho Eizo Co.
57340,Ardent Productions
57341,Contenders Only
57342,Cypress Point Productions
15055,Big Easy Pictures
15056,Divine Light Pictures
8273,Eagle Rock Entertainment
3039,Reunion Pictures
14627,Dragonsteel Films
52458,Comenius-Film GmbH
5841,Castleberg Productions
17225,Paribas Film Corparation
3868,Full Glass Films
42503,Casting House
24851,Riverdale Productions
3598,Guest House Films
19038,Film Communications Inc.
3599,Speak Productions
3603,Vision International
1506,Filmation Associates
3611,LA Dark Streets
30966,Stimuleringsfonds Nederlandse Culturele Omroepproducties
53823,Spaghetti Film
53824,Co-Productiefonds Binnenlandse Omroep
3605,Films de L Alma
18108,G.P.F.I.
47767,Parafrance Films
12253,Carlino Productions
4254,Disney Toon Studio
5100,Mammoth Screen
5092,Chum City
56291,Wonderview Productions
3606,Telecom Entertainment Inc.
3607,The International Picture Show Company
3609,Terwilliger Productions
3613,Cane/Gabay Productions
20268,Other Cinema
2209,I.N.C.A.A.
22133,JEMPSA
27281,Pol-Ka Producciones
6051,Tokyo Broadcasting System
3622,Ibrus
3623,Kazakhfilm Studios
3624,True Story Production
3625,Bwark Productions
61007,April Showers
15270,Asahi Shimbun Newspaper
3628,Kangoo Films
4089,Blow Up Pictures
8409,United Productions of America (UPA)
4839,Angel Entertainment
4840,RMR Productions LLC
11699,Sacem
75458,SFP Cinema
84254,La Fondation Gan pour le Cinéma
1772,Mondex Films
10784,Cerito Films
10260,Melenny Productions
40125,The Government of Canada Income Tax Credit Program
13238,Unified Pictures
3639,Whamaphram Productions
30818,Collective Digital Studios
73330,Charlie Banks
3642,Dead Birds Films
4608,New World Television
10400,Eagle Pictures
33960,Le Tax Shelter du Gouvernement Fédéral de Belgique
43535,Plum Films
61695,ASK Kodansha
61696,NDF Inc.
14392,Armor Entertainment
14393,BNJArmor
14394,Sirius Pictures International
3648,Sri & Company
3651,R.S. Entertainment
3652,Sahara One Entertainment
3649,Central
3724,Bhandarkar Entertainment
3781,Vidhu Vinod Chopra Productions
128,Time Warner
3939,Venus Records & Tapes
3660,Hanmac Films
11634,Manitoba Film & Sound Development Corporation
5515,Louisiana Media Productions
52017,Nowhere Films Louisiana Productions
4281,Simon Reeves Landsburg Productions
3662,How To Be Films
89562,Internationale Filmproduktion Stella-del-Sud Third
73195,Island World Productions
11884,J.C.Staff
22939,Sega of America
22940,Shôjo Kakumei Utena Production Co.
66659,NorBud Productions
76320,Norbud Films
3669,Andrew Adelson Company
3670,KLM Royal Dutch Airlines
3671,Michael Jaffe Films
2502,Ceskoslovenský Státní Film
23015,Transcontinental Film Productions (London)
13965,Total HelpArt T.H.A.
75190,ALEF Film & Media Group
75692,Fountain Films
10808,Overnight Films
61814,Latitude Films
65658,Danger Filmworks
3679,Rose & Ruby Productions
3676,ASA Film Produktion ApS
5402,Easy Film
14364,Footprint Investments
7743,Mercurybar Productions
7744,NCS Productions
11755,Bece Canada Productions
94202,Pointblank Pictures
6403,Specialty Films
6404,Locomotive
3684,Tree Kings Productions
3687,Takarazuka Eiga Company Ltd.
5328,Ivan Tors Productions
48792,Parallel Zide
4364,Watermark
4634,Oceana Media Finance
6563,Barbarian Films
12749,F24 Film
25083,Casa Bonita
21138,DeA Planeta Home Entertainment
4129,ARS Film Production
11984,Intes Corporation
19176,Clubhouse Pictures
6583,Reliance Big Pictures
3690,ASA Film Pvt Ltd
3688,Kennedy Miller
41978,Top Shelf Productions
52618,Artists Independent Productions
15896,Rézo Films
22685,Ulysse Films
11114,Braun Entertainment Group
42183,Carnelian Productions
59645,ICL
25206,La Sorcière Rouge
7141,Aascar Films
3694,People Pictures
3691,Encanto Enterprises
25410,Almighty Dog Productions
4009,Unified Film Organization (UFO)
19239,Epoch Productions
3696,Lemon Films
3695,Trailer Park Partners
3697,Bernhard-Brandt Productions
3829,WarpX
21598,Fear Factory
21599,Shona Productions
69352,West Bay One
69353,Cinepro Pictures
16424,AVM Productions
3698,Norcon
3699,Cinelaw
3700,Infinity Entertainment
3701,Mooseface Films Inc.
35712,LTZ II Inc.
7343,Etb (Euskal Telebista)
7344,Sayaka Producciones Audiovisuales
59043,Vertice 360
3741,C & C Brown Production
5649,JCE Movies
74308,Johnson and Gibson
74309,J. & N. Tait
22355,KL Production
16260,SHRINK Media Inc.
42696,Basra Entertainment
3715,Hungarian Film Institute
3716,Hungarian Television
28762,Mokép
3719,Ljubavny Film
44449,Kinema Sarajevo
49255,Televizija Sarajevo
3722,Rasta Film
3725,Mukta Arts Ltd
6159,Helsinki Filmi Oy
76329,American Releasing Corporation (ARC) (II)
7357,Jerkschool Productions
15127,Boll KG
23806,Horst Hermann Medienproduktion
23807,ZenHQ Films
3734,dick clark productions
63846,Third Films
3736,Jennings Lang
1311,The Asylum
3742,900 Films
51768,Asphalt Productions
20576,Cinémax
22494,Club Investissement Média
25826,Télémax
25827,Antenne-2 France
3928,Columbia Pictures Producciones Mexico
61371,Mirror Cube Films
7914,Epic Records
18439,Sony/BMG
19222,Optimum Productions
39530,Astrakan Films
4291,Movie%26Art
4292,Lereby
12240,Galatea Film
73629,Nassour Studios Inc.
74013,Huntington Hartford Productions
64343,A.G. Films
60615,Visionbox Pictures
91636,White Orchid Films
91637,Fearon Entertainment
91638,Bloodline Films
2832,Cineville
3751,red bone
89629,Say It Isn t So Productions
94855,B & H Entertainment
3753,Kismet Film Company
16211,British Film-Makers
17339,Javelin Films
3754,Bert E. Friedlob Productions
6652,Warner Music
40349,Glazier
6704,Illumination Entertainment
3757,Loisirs du Monde
3759,Producers Releasing Corporation
54088,Nordsjøfilm
20412,Douglas & Lewis Productions
3762,Fireside Film
4035,Skyline Film & Television
3764,BSK Network and Entertainment
12049,Alan Jay Lerner Productions
3763,Independent Digital Entertainment
3767,Rockaway the Movie
3768,Off Hollywood Pictures
3769,Panamax Films
3770,Crook Brothers Productions
3765,Messick Films
3766,iDeal Partners Film Fund
5113,120dB Films
3985,Maruti International
19113,Apollo Associates
